GENE_SET,GROUP_ID,SPECIES.CLUSTER,SPECIES,CLUSTER,ENSEMBL,external_gene_name,description
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000049517,Rps23,ribosomal protein S23
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000049553,Polr1a,polymerase (RNA) I polypeptide A
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000049751,Rpl36al,ribosomal protein L36A-like
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000051329,Nup160,nucleoporin 160
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000051378,Kif18b,kinesin family member 18B
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000052146,Rps10,ribosomal protein S10
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000052533,Nup188,nucleoporin 188
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000052798,Nup107,nucleoporin 107
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000053801,Grwd1,glutamate-rich WD repeat containing 1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000054766,Set,SET nuclear oncogene
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000055491,Pprc1,"peroxisome proliferative activated receptor, gamma, coactivator-related 1"
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000055612,Cdca7,cell division cycle associated 7
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000055762,Eef1d,eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000056076,Eif3b,"eukaryotic translation initiation factor 3, subunit B"
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000056209,Npm3,nucleoplasmin 3
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000056851,Pcbp2,poly(rC) binding protein 2
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000057113,Npm1,nucleophosmin 1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000057322,Rpl38,ribosomal protein L38
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000057561,Eif1a,eukaryotic translation initiation factor 1A
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000057666,Gapdh,glyceraldehyde-3-phosphate dehydrogenase
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000057841,Rpl32,ribosomal protein L32
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000057863,Rpl36,ribosomal protein L36
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000058355,Abce1,"ATP-binding cassette, sub-family E (OABP), member 1"
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000058392,Rrp1b,ribosomal RNA processing 1 homolog B (S. cerevisiae)
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000058600,Rpl30,ribosomal protein L30
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000058799,Nap1l1,nucleosome assembly protein 1-like 1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000059070,Rpl18,ribosomal protein L18
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000059246,Foxb1,forkhead box B1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000059291,Rpl11,ribosomal protein L11
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000059552,Trp53,transformation related protein 53
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000060036,Rpl3,ribosomal protein L3
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000060591,Ifitm2,interferon induced transmembrane protein 2
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000060636,Rpl35a,ribosomal protein L35A
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000061477,Rps7,ribosomal protein S7
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000061559,Wdr61,WD repeat domain 61
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000061787,Rps17,ribosomal protein S17
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000061838,Suclg2,"succinate-Coenzyme A ligase, GDP-forming, beta subunit"
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000061983,Rps12,ribosomal protein S12
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000062006,Rpl34,ribosomal protein L34
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000062203,Gspt1,G1 to S phase transition 1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000062248,Cks2,CDC28 protein kinase regulatory subunit 2
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000062328,Rpl17,ribosomal protein L17
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000062647,Rpl7a,ribosomal protein L7A
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000062981,Mrpl42,mitochondrial ribosomal protein L42
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000062997,Rpl35,ribosomal protein L35
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000063785,Utp14a,UTP14A small subunit processome component
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000063804,Lin28b,lin-28 homolog B (C. elegans)
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000063888,Rpl7l1,ribosomal protein L7-like 1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000066232,Ipo7,importin 7
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000067274,Rplp0,"ribosomal protein, large, P0"
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000067288,Rps28,ribosomal protein S28
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000067367,Lyar,Ly1 antibody reactive clone
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000068039,Tcp1,t-complex protein 1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000070348,Ccnd1,cyclin D1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000071072,Ptges3,prostaglandin E synthase 3 (cytosolic)
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000071415,Rpl23,ribosomal protein L23
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000071644,Eef1g,eukaryotic translation elongation factor 1 gamma
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000071653,1810009A15Rik,RIKEN cDNA 1810009A15 gene
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000073676,Hspe1,heat shock protein 1 (chaperonin 10)
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000074129,Rpl13a,ribosomal protein L13A
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000075229,Ccdc58,coiled-coil domain containing 58
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000075232,Amd1,S-adenosylmethionine decarboxylase 1
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000078812,Eif5a,eukaryotic translation initiation factor 5A
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000079259,Trim71,tripartite motif-containing 71
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000079435,Rpl36a,ribosomal protein L36A
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000079641,Rpl39,ribosomal protein L39
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000091625,Lsm5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated"
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000093674,Rpl41,ribosomal protein L41
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000098274,Rpl24,ribosomal protein L24
HQ_TPMRANGE50,GROUP_4,M10,mouse,10,ENSMUSG00000109865,Hspa14,heat shock protein 14
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000007372,PAX6,paired box 6
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000010256,UQCRC1,ubiquinol-cytochrome c reductase core protein I
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000010292,NCAPD2,non-SMC condensin I complex subunit D2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000029993,HMGB3,high mobility group box 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000054118,THRAP3,thyroid hormone receptor associated protein 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000060982,BCAT1,branched chain amino acid transaminase 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000063244,U2AF2,U2 small nuclear RNA auxiliary factor 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000065978,YBX1,Y-box binding protein 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000066044,ELAVL1,ELAV like RNA binding protein 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000066117,SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000068489,PRR11,proline rich 11
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000071564,TCF3,transcription factor 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000073111,MCM2,minichromosome maintenance complex component 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000074201,CLNS1A,chloride nucleotide-sensitive channel 1A
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000074219,TEAD2,TEA domain transcription factor 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000076356,PLXNA2,plexin A2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000076382,SPAG5,sperm associated antigen 5
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000077942,FBLN1,fibulin 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000079616,KIF22,kinesin family member 22
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000083857,FAT1,FAT atypical cadherin 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000086758,HUWE1,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000087087,SRRT,"serrate, RNA effector molecule"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000087365,SF3B2,splicing factor 3b subunit 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000088325,TPX2,"TPX2, microtubule nucleation factor"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000089220,PEBP1,phosphatidylethanolamine binding protein 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000089280,FUS,FUS RNA binding protein
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000091129,NRCAM,neuronal cell adhesion molecule
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000094916,CBX5,chromobox 5
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000096746,HNRNPH3,heterogeneous nuclear ribonucleoprotein H3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000099783,HNRNPM,heterogeneous nuclear ribonucleoprotein M
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000099995,SF3A1,splicing factor 3a subunit 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000100462,PRMT5,protein arginine methyltransferase 5
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000101384,JAG1,jagged 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000102054,RBBP7,"RB binding protein 7, chromatin remodeling factor"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000102172,SMS,spermine synthase
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000103275,UBE2I,ubiquitin conjugating enzyme E2 I
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000104332,SFRP1,secreted frizzled related protein 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000104824,HNRNPL,heterogeneous nuclear ribonucleoprotein L
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000105197,TIMM50,translocase of inner mitochondrial membrane 50
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000105486,LIG1,DNA ligase 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000105968,H2AFV,H2A histone family member V
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000106462,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000107779,BMPR1A,bone morphogenetic protein receptor type 1A
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000108424,KPNB1,karyopherin subunit beta 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000109685,NSD2,nuclear receptor binding SET domain protein 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000109906,ZBTB16,zinc finger and BTB domain containing 16
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000110092,CCND1,cyclin D1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000110400,NECTIN1,nectin cell adhesion molecule 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000110492,MDK,midkine (neurite growth-promoting factor 2)
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000111602,TIMELESS,timeless circadian clock
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000111639,MRPL51,mitochondrial ribosomal protein L51
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000112081,SRSF3,serine and arginine rich splicing factor 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000113368,LMNB1,lamin B1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000114948,ADAM23,ADAM metallopeptidase domain 23
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000115109,EPB41L5,erythrocyte membrane protein band 4.1 like 5
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000116288,PARK7,Parkinsonism associated deglycase
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000116560,SFPQ,splicing factor proline and glutamine rich
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000116649,SRM,spermidine synthase
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000117114,ADGRL2,adhesion G protein-coupled receptor L2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000117394,SLC2A1,solute carrier family 2 member 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000117399,CDC20,cell division cycle 20
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000117448,AKR1A1,aldo-keto reductase family 1 member A1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000117724,CENPF,centromere protein F
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000118418,HMGN3,high mobility group nucleosomal binding domain 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000120533,ENY2,"ENY2, transcription and export complex 2 subunit"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000120802,TMPO,thymopoietin
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000120948,TARDBP,TAR DNA binding protein
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000122566,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000122779,TRIM24,tripartite motif containing 24
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000122966,CIT,citron rho-interacting serine/threonine kinase
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000123416,TUBA1B,tubulin alpha 1b
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000124562,SNRPC,small nuclear ribonucleoprotein polypeptide C
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000125107,CNOT1,CCR4-NOT transcription complex subunit 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000125944,HNRNPR,heterogeneous nuclear ribonucleoprotein R
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000126457,PRMT1,protein arginine methyltransferase 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000129351,ILF3,interleukin enhancer binding factor 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000130332,LSM7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000130726,TRIM28,tripartite motif containing 28
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000130935,NOL11,nucleolar protein 11
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000132640,BTBD3,BTB domain containing 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000134453,RBM17,RNA binding motif protein 17
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000135390,ATP5G2,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000135821,GLUL,glutamate-ammonia ligase
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000135829,DHX9,DExH-box helicase 9
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000136099,PCDH8,protocadherin 8
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000136450,SRSF1,serine and arginine rich splicing factor 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000136518,ACTL6A,actin like 6A
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000136527,TRA2B,transformer 2 beta homolog
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000138092,CENPO,centromere protein O
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000138668,HNRNPD,heterogeneous nuclear ribonucleoprotein D
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000138829,FBN2,fibrillin 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000139343,SNRPF,small nuclear ribonucleoprotein polypeptide F
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000142230,SAE1,SUMO1 activating enzyme subunit 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000143321,HDGF,heparin binding growth factor
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000143401,ANP32E,acidic nuclear phosphoprotein 32 family member E
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000143621,ILF2,interleukin enhancer binding factor 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000143815,LBR,lamin B receptor
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000144028,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000144749,LRIG1,leucine rich repeats and immunoglobulin like domains 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000145423,SFRP2,secreted frizzled related protein 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000145555,MYO10,myosin X
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000145907,G3BP1,G3BP stress granule assembly factor 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000147274,RBMX,"RNA binding motif protein, X-linked"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000148672,GLUD1,glutamate dehydrogenase 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000149503,INCENP,inner centromere protein
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000149532,CPSF7,cleavage and polyadenylation specific factor 7
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000149948,HMGA2,high mobility group AT-hook 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000152558,TMEM123,transmembrane protein 123
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000153187,HNRNPU,heterogeneous nuclear ribonucleoprotein U
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000153551,CMTM7,CKLF like MARVEL transmembrane domain containing 7
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000153707,PTPRD,"protein tyrosine phosphatase, receptor type D"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000156531,PHF6,PHD finger protein 6
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000159140,SON,SON DNA binding protein
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000160633,SAFB,scaffold attachment factor B
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000162493,PDPN,podoplanin
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000164032,H2AFZ,H2A histone family member Z
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000164104,HMGB2,high mobility group box 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000164611,PTTG1,pituitary tumor-transforming 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000166450,PRTG,protogenin
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000166508,MCM7,minichromosome maintenance complex component 7
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000166582,CENPV,centromere protein V
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000166851,PLK1,polo like kinase 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000167325,RRM1,ribonucleotide reductase catalytic subunit M1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000167978,SRRM2,serine/arginine repetitive matrix 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000168066,SF1,splicing factor 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000168268,NT5DC2,5'-nucleotidase domain containing 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000168393,DTYMK,deoxythymidylate kinase
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000168439,STIP1,stress induced phosphoprotein 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000168802,CHTF8,chromosome transmission fidelity factor 8
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000169045,HNRNPH1,heterogeneous nuclear ribonucleoprotein H1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000169714,CNBP,CCHC-type zinc finger nucleic acid binding protein
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000169813,HNRNPF,heterogeneous nuclear ribonucleoprotein F
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000170144,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000170522,ELOVL6,ELOVL fatty acid elongase 6
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000171316,CHD7,chromodomain helicase DNA binding protein 7
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000171793,CTPS1,CTP synthase 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000172534,HCFC1,host cell factor C1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000174231,PRPF8,pre-mRNA processing factor 8
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000175063,UBE2C,ubiquitin conjugating enzyme E2 C
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000175093,SPSB4,splA/ryanodine receptor domain and SOCS box containing 4
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000176619,LMNB2,lamin B2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000179403,VWA1,von Willebrand factor A domain containing 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000182481,KPNA2,karyopherin subunit alpha 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000183684,ALYREF,Aly/REF export factor
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000184900,SUMO3,small ubiquitin-like modifier 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000184983,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000188092,GPR89B,G protein-coupled receptor 89B
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000188229,TUBB4B,tubulin beta 4B class IVb
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000188529,SRSF10,serine and arginine rich splicing factor 10
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000188612,SUMO2,small ubiquitin-like modifier 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000189091,SF3B3,splicing factor 3b subunit 3
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000189184,PCDH18,protocadherin 18
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000189266,PNRC2,proline rich nuclear receptor coactivator 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000196419,XRCC6,X-ray repair cross complementing 6
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000196642,RABL6,"RAB, member RAS oncogene family like 6"
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000197451,HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000197728,RPS26,ribosomal protein S26
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000197921,HES5,hes family bHLH transcription factor 5
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000198563,DDX39B,DExD-box helicase 39B
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000198719,DLL1,delta like canonical Notch ligand 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000198901,PRC1,protein regulator of cytokinesis 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000204371,EHMT2,euchromatic histone lysine methyltransferase 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000214753,HNRNPUL2,heterogeneous nuclear ribonucleoprotein U like 2
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000237649,KIFC1,kinesin family member C1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000239306,RBM14,RNA binding motif protein 14
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000239672,NME1,NME/NM23 nucleoside diphosphate kinase 1
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000244462,RBM12,RNA binding motif protein 12
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000275895,U2AF1L5,U2 small nuclear RNA auxiliary factor 1 like 5
HQ_TPMRANGE50,GROUP_4,H15,human,15,ENSG00000277791,PSMB3,proteasome subunit beta 3
